; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
2380,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2381,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2382,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2383,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2384,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2385,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2386,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2387,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2388,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2389,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2390,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2391,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2392,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2393,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2394,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2395,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2396,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2397,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2398,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2399,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2400,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2401,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2402,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2403,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2404,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2405,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2406,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2407,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2408,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2409,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2410,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2411,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2412,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2413,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2414,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2415,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2416,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2417,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2418,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2419,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2420,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2421,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2422,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2423,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2424,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2425,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2426,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2427,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2428,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2429,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2430,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2431,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2432,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2433,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2434,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2435,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2436,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2437,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2438,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2439,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2440,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2441,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2442,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2443,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2444,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2445,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2446,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2447,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2448,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2449,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2450,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2451,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2452,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2453,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2454,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2455,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2456,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2457,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2458,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2459,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2460,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2461,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2462,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2463,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2464,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2465,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2466,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2467,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2468,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2469,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
